id,title,categories,abstract,doi,created,updated,authors
2505.04384,data: multi-disentanglement based contrastive learning for open-world   semi-supervised deepfake attribution,cs.cv,"deepfake attribution (dfa) aims to perform multiclassification on different facial manipulation techniques, thereby mitigating the detrimental effects of forgery content on the social order and personal reputations. however, previous methods focus only on method-specific clues, which easily lead to overfitting, while overlooking the crucial role of common forgery features. additionally, they struggle to distinguish between uncertain novel classes in more practical open-world scenarios. to address these issues, in this paper we propose an innovative multi-disentanglement based contrastive learning framework, data, to enhance the generalization ability on novel classes for the open-world semi-supervised deepfake attribution (oss-dfa) task. specifically, since all generation techniques can be abstracted into a similar architecture, data defines the concept of 'orthonormal deepfake basis' for the first time and utilizes it to disentangle method-specific features, thereby reducing the overfitting on forgery-irrelevant information. furthermore, an augmented-memory mechanism is designed to assist in novel class discovery and contrastive learning, which aims to obtain clear class boundaries for the novel classes through instance-level disentanglements. additionally, to enhance the standardization and discrimination of features, data uses bases contrastive loss and center contrastive loss as auxiliaries for the aforementioned modules. extensive experimental evaluations show that data achieves state-of-the-art performance on the oss-dfa benchmark, e.g., there are notable accuracy improvements in 2.55% / 5.7% under different settings, compared with the existing methods.",,2025-05-07,,"['ming-hui liu', 'xiao-qian liu', 'xin luo', 'xin-shun xu']"
2505.04387,geometry-aware texture generation for 3d head modeling with   artist-driven control,cs.gr cs.cv,"creating realistic 3d head assets for virtual characters that match a precise artistic vision remains labor-intensive. we present a novel framework that streamlines this process by providing artists with intuitive control over generated 3d heads. our approach uses a geometry-aware texture synthesis pipeline that learns correlations between head geometry and skin texture maps across different demographics. the framework offers three levels of artistic control: manipulation of overall head geometry, adjustment of skin tone while preserving facial characteristics, and fine-grained editing of details such as wrinkles or facial hair. our pipeline allows artists to make edits to a single texture map using familiar tools, with our system automatically propagating these changes coherently across the remaining texture maps needed for realistic rendering. experiments demonstrate that our method produces diverse results with clean geometries. we showcase practical applications focusing on intuitive control for artists, including skin tone adjustments and simplified editing workflows for adding age-related details or removing unwanted features from scanned models. this integrated approach aims to streamline the artistic workflow in virtual character creation.",,2025-05-07,,"['amin fadaeinejad', 'abdallah dib', 'luiz gustavo hafemann', 'emeline got', 'trevor anderson', 'amaury depierre', 'nikolaus f. troje', 'marcus a. brubaker', 'marc-andré carbonneau']"
2505.04392,predicting road surface anomalies by visual tracking of a preceding   vehicle,cs.cv,"a novel approach to detect road surface anomalies by visual tracking of a preceding vehicle is proposed. the method is versatile, predicting any kind of road anomalies, such as potholes, bumps, debris, etc., unlike direct observation methods that rely on training visual detectors of those cases. the method operates in low visibility conditions or in dense traffic where the anomaly is occluded by a preceding vehicle. anomalies are detected predictively, i.e., before a vehicle encounters them, which allows to pre-configure low-level vehicle systems (such as chassis) or to plan an avoidance maneuver in case of autonomous driving. a challenge is that the signal coming from camera-based tracking of a preceding vehicle may be weak and disturbed by camera ego motion due to vibrations affecting the ego vehicle. therefore, we propose an efficient method to compensate camera pitch rotation by an iterative robust estimator. our experiments on both controlled setup and normal traffic conditions show that road anomalies can be detected reliably at a distance even in challenging cases where the ego vehicle traverses imperfect road surfaces. the method is effective and performs in real time on standard consumer hardware.",,2025-05-07,,"['petr jahoda', 'jan cech']"
2505.04394,swinlip: an efficient visual speech encoder for lip reading using swin   transformer,cs.cv cs.sd eess.as,"this paper presents an efficient visual speech encoder for lip reading. while most recent lip reading studies have been based on the resnet architecture and have achieved significant success, they are not sufficiently suitable for efficiently capturing lip reading features due to high computational complexity in modeling spatio-temporal information. additionally, using a complex visual model not only increases the complexity of lip reading models but also induces delays in the overall network for multi-modal studies (e.g., audio-visual speech recognition, speech enhancement, and speech separation). to overcome the limitations of convolutional neural network (cnn)-based models, we apply the hierarchical structure and window self-attention of the swin transformer to lip reading. we configure a new lightweight scale of the swin transformer suitable for processing lip reading data and present the swinlip visual speech encoder, which efficiently reduces computational load by integrating modified convolution-augmented transformer (conformer) temporal embeddings with conventional spatial embeddings in the hierarchical structure. through extensive experiments, we have validated that our swinlip successfully improves the performance and inference speed of the lip reading network when applied to various backbones for word and sentence recognition, reducing computational load. in particular, our swinlip demonstrated robust performance in both english lrw and mandarin lrw-1000 datasets and achieved state-of-the-art performance on the mandarin lrw-1000 dataset with less computation compared to the existing state-of-the-art model.",10.1016/j.neucom.2025.130289,2025-05-07,,"['young-hu park', 'rae-hong park', 'hyung-min park']"
2505.04397,deep residual learning with product units,cs.cv cs.ai cs.lg eess.iv,"we propose a deep product-unit residual neural network (pure) that integrates product units into residual blocks to improve the expressiveness and parameter efficiency of deep convolutional networks. unlike standard summation neurons, product units enable multiplicative feature interactions, potentially offering a more powerful representation of complex patterns. pure replaces conventional convolutional layers with 2d product units in the second layer of each residual block, eliminating nonlinear activation functions to preserve structural information. we validate pure on three benchmark datasets. on galaxy10 decals, pure34 achieves the highest test accuracy of 84.89%, surpassing the much deeper resnet152, while converging nearly five times faster and demonstrating strong robustness to poisson noise. on imagenet, pure architectures outperform standard resnet models at similar depths, with pure34 achieving a top-1 accuracy of 80.27% and top-5 accuracy of 95.78%, surpassing deeper resnet variants (resnet50, resnet101) while utilizing significantly fewer parameters and computational resources. on cifar-10, pure consistently outperforms resnet variants across varying depths, with pure272 reaching 95.01% test accuracy, comparable to resnet1001 but at less than half the model size. these results demonstrate that pure achieves a favorable balance between accuracy, efficiency, and robustness. compared to traditional residual networks, pure not only achieves competitive classification performance with faster convergence and fewer parameters, but also demonstrates greater robustness to noise. its effectiveness across diverse datasets highlights the potential of product-unit-based architectures for scalable and reliable deep learning in computer vision.",,2025-05-07,,"['ziyuan li', 'uwe jaekel', 'babette dellen']"
2505.04408,mfseg: efficient multi-frame 3d semantic segmentation,cs.cv,"we propose mfseg, an efficient multi-frame 3d semantic segmentation framework. by aggregating point cloud sequences at the feature level and regularizing the feature extraction and aggregation process, mfseg reduces computational overhead while maintaining high accuracy. moreover, by employing a lightweight mlp-based point decoder, our method eliminates the need to upsample redundant points from past frames. experiments on the nuscenes and waymo datasets show that mfseg outperforms existing methods, demonstrating its effectiveness and efficiency.",,2025-05-07,,"['chengjie huang', 'krzysztof czarnecki']"
2505.0441,declip: decoupled learning for open-vocabulary dense perception,cs.cv,"dense visual prediction tasks have been constrained by their reliance on predefined categories, limiting their applicability in real-world scenarios where visual concepts are unbounded. while vision-language models (vlms) like clip have shown promise in open-vocabulary tasks, their direct application to dense prediction often leads to suboptimal performance due to limitations in local feature representation. in this work, we present our observation that clip's image tokens struggle to effectively aggregate information from spatially or semantically related regions, resulting in features that lack local discriminability and spatial consistency. to address this issue, we propose declip, a novel framework that enhances clip by decoupling the self-attention module to obtain ``content'' and ``context'' features respectively. the ``content'' features are aligned with image crop representations to improve local discriminability, while ``context'' features learn to retain the spatial correlations under the guidance of vision foundation models, such as dino. extensive experiments demonstrate that declip significantly outperforms existing methods across multiple open-vocabulary dense prediction tasks, including object detection and semantic segmentation. code is available at \textcolor{magenta}{https://github.com/xiaomoguhz/declip}.",,2025-05-07,,"['junjie wang', 'bin chen', 'yulin li', 'bin kang', 'yichi chen', 'zhuotao tian']"
2505.04424,rlministyler: light-weight rl style agent for arbitrary sequential   neural style generation,cs.cv,"arbitrary style transfer aims to apply the style of any given artistic image to another content image. still, existing deep learning-based methods often require significant computational costs to generate diverse stylized results. motivated by this, we propose a novel reinforcement learning-based framework for arbitrary style transfer rlministyler. this framework leverages a unified reinforcement learning policy to iteratively guide the style transfer process by exploring and exploiting stylization feedback, generating smooth sequences of stylized results while achieving model lightweight. furthermore, we introduce an uncertainty-aware multi-task learning strategy that automatically adjusts loss weights to adapt to the content and style balance requirements at different training stages, thereby accelerating model convergence. through a series of experiments across image various resolutions, we have validated the advantages of rlministyler over other state-of-the-art methods in generating high-quality, diverse artistic image sequences at a lower cost. codes are available at https://github.com/fengxiaoming520/rlministyler.",,2025-05-07,,"['jing hu', 'chengming feng', 'shu hu', 'ming-ching chang', 'xin li', 'xi wu', 'xin wang']"
2505.0446,learning real facial concepts for independent deepfake detection,cs.cv,"deepfake detection models often struggle with generalization to unseen datasets, manifesting as misclassifying real instances as fake in target domains. this is primarily due to an overreliance on forgery artifacts and a limited understanding of real faces. to address this challenge, we propose a novel approach realid to enhance generalization by learning a comprehensive concept of real faces while assessing the probabilities of belonging to the real and fake classes independently. realid comprises two key modules: the real concept capture module (realc2) and the independent dual-decision classifier (idc). with the assistance of a multireal memory, realc2 maintains various prototypes for real faces, allowing the model to capture a comprehensive concept of real class. meanwhile, idc redefines the classification strategy by making independent decisions based on the concept of the real class and the presence of forgery artifacts. through the combined effect of the above modules, the influence of forgery-irrelevant patterns is alleviated, and extensive experiments on five widely used datasets demonstrate that realid significantly outperforms existing state-of-the-art methods, achieving a 1.74% improvement in average accuracy.",,2025-05-07,,"['ming-hui liu', 'harry cheng', 'tianyi wang', 'xin luo', 'xin-shun xu']"
2505.04481,cad-llama: leveraging large language models for computer-aided design   parametric 3d model generation,cs.cv,"recently, large language models (llms) have achieved significant success, prompting increased interest in expanding their generative capabilities beyond general text into domain-specific areas. this study investigates the generation of parametric sequences for computer-aided design (cad) models using llms. this endeavor represents an initial step towards creating parametric 3d shapes with llms, as cad model parameters directly correlate with shapes in three-dimensional space. despite the formidable generative capacities of llms, this task remains challenging, as these models neither encounter parametric sequences during their pretraining phase nor possess direct awareness of 3d structures. to address this, we present cad-llama, a framework designed to enhance pretrained llms for generating parametric 3d cad models. specifically, we develop a hierarchical annotation pipeline and a code-like format to translate parametric 3d cad command sequences into structured parametric cad code (spcc), incorporating hierarchical semantic descriptions. furthermore, we propose an adaptive pretraining approach utilizing spcc, followed by an instruction tuning process aligned with cad-specific guidelines. this methodology aims to equip llms with the spatial knowledge inherent in parametric sequences. experimental results demonstrate that our framework significantly outperforms prior autoregressive methods and existing llm baselines.",,2025-05-07,,"['jiahao li', 'weijian ma', 'xueyang li', 'yunzhong lou', 'guichun zhou', 'xiangdong zhou']"
2505.04485,fa-kpconv: introducing euclidean symmetries to kpconv via frame   averaging,cs.cv,"we present frame-averaging kernel-point convolution (fa-kpconv), a neural network architecture built on top of the well-known kpconv, a widely adopted backbone for 3d point cloud analysis. even though invariance and/or equivariance to euclidean transformations are required for many common tasks, kpconv-based networks can only approximately achieve such properties when training on large datasets or with significant data augmentations. using frame averaging, we allow to flexibly customize point cloud neural networks built with kpconv layers, by making them exactly invariant and/or equivariant to translations, rotations and/or reflections of the input point clouds. by simply wrapping around an existing kpconv-based network, fa-kpconv embeds geometrical prior knowledge into it while preserving the number of learnable parameters and not compromising any input information. we showcase the benefit of such an introduced bias for point cloud classification and point cloud registration, especially in challenging cases such as scarce training data or randomly rotated test data.",,2025-05-07,2025-05-08,"['ali alawieh', 'alexandru p. condurache']"
2505.04488,"""i can see forever!"": evaluating real-time videollms for assisting   individuals with visual impairments",cs.cv cs.ai cs.hc cs.mm,"the visually impaired population, especially the severely visually impaired, is currently large in scale, and daily activities pose significant challenges for them. although many studies use large language and vision-language models to assist the blind, most focus on static content and fail to meet real-time perception needs in dynamic and complex environments, such as daily activities. to provide them with more effective intelligent assistance, it is imperative to incorporate advanced visual understanding technologies. although real-time vision and speech interaction videollms demonstrate strong real-time visual understanding, no prior work has systematically evaluated their effectiveness in assisting visually impaired individuals. in this work, we conduct the first such evaluation. first, we construct a benchmark dataset (visassistdaily), covering three categories of assistive tasks for visually impaired individuals: basic skills, home life tasks, and social life tasks. the results show that gpt-4o achieves the highest task success rate. next, we conduct a user study to evaluate the models in both closed-world and open-world scenarios, further exploring the practical challenges of applying videollms in assistive contexts. one key issue we identify is the difficulty current models face in perceiving potential hazards in dynamic environments. to address this, we build an environment-awareness dataset named safevid and introduce a polling mechanism that enables the model to proactively detect environmental risks. we hope this work provides valuable insights and inspiration for future research in this field.",,2025-05-07,,"['ziyi zhang', 'zhen sun', 'zongmin zhang', 'zifan peng', 'yuemeng zhao', 'zichun wang', 'zeren luo', 'ruiting zuo', 'xinlei he']"
2505.04497,defining and quantifying creative behavior in popular image generators,cs.cv cs.ai,"creativity of generative ai models has been a subject of scientific debate in the last years, without a conclusive answer. in this paper, we study creativity from a practical perspective and introduce quantitative measures that help the user to choose a suitable ai model for a given task. we evaluated our measures on a number of popular image-to-image generation models, and the results of this suggest that our measures conform to human intuition.",,2025-05-07,2025-05-08,"['aditi ramaswamy', 'hana chockler', 'melane navaratnarajah']"
2505.04502,leveraging simultaneous usage of edge gpu hardware engines for video   face detection and recognition,cs.cv cs.ar eess.iv,"video face detection and recognition in public places at the edge is required in several applications, such as security reinforcement and contactless access to authorized venues. this paper aims to maximize the simultaneous usage of hardware engines available in edge gpus nowadays by leveraging the concurrency and pipelining of tasks required for face detection and recognition. this also includes the video decoding task, which is required in most face monitoring applications as the video streams are usually carried via gbps ethernet network. this constitutes an improvement over previous works where the tasks are usually allocated to a single engine due to the lack of a unified and automated framework that simultaneously explores all hardware engines. in addition, previously, the input faces were usually embedded in still images or within raw video streams that overlook the burst delay caused by the decoding stage. the results on real-life video streams suggest that simultaneously using all the hardware engines available in the recent nvidia edge orin gpu, higher throughput, and a slight saving of power consumption of around 300 mw, accounting for around 5%, have been achieved while satisfying the real-time performance constraint. the performance gets even higher by considering several video streams simultaneously. further performance improvement could have been obtained if the number of shuffle layers that were created by the tensor rt framework for the face recognition task was lower. thus, the paper suggests some hardware improvements to the existing edge gpu processors to enhance their performance even higher.",,2025-05-07,,"['asma baobaid', 'mahmoud meribout']"
2505.04512,hunyuancustom: a multimodal-driven architecture for customized video   generation,cs.cv,"customized video generation aims to produce videos featuring specific subjects under flexible user-defined conditions, yet existing methods often struggle with identity consistency and limited input modalities. in this paper, we propose hunyuancustom, a multi-modal customized video generation framework that emphasizes subject consistency while supporting image, audio, video, and text conditions. built upon hunyuanvideo, our model first addresses the image-text conditioned generation task by introducing a text-image fusion module based on llava for enhanced multi-modal understanding, along with an image id enhancement module that leverages temporal concatenation to reinforce identity features across frames. to enable audio- and video-conditioned generation, we further propose modality-specific condition injection mechanisms: an audionet module that achieves hierarchical alignment via spatial cross-attention, and a video-driven injection module that integrates latent-compressed conditional video through a patchify-based feature-alignment network. extensive experiments on single- and multi-subject scenarios demonstrate that hunyuancustom significantly outperforms state-of-the-art open- and closed-source methods in terms of id consistency, realism, and text-video alignment. moreover, we validate its robustness across downstream tasks, including audio and video-driven customized video generation. our results highlight the effectiveness of multi-modal conditioning and identity-preserving strategies in advancing controllable video generation. all the code and models are available at https://hunyuancustom.github.io.",,2025-05-07,2025-05-08,"['teng hu', 'zhentao yu', 'zhengguang zhou', 'sen liang', 'yuan zhou', 'qin lin', 'qinglin lu']"
2505.04522,text2ct: towards 3d ct volume generation from free-text descriptions   using diffusion model,eess.iv cs.cv,"generating 3d ct volumes from descriptive free-text inputs presents a transformative opportunity in diagnostics and research. in this paper, we introduce text2ct, a novel approach for synthesizing 3d ct volumes from textual descriptions using the diffusion model. unlike previous methods that rely on fixed-format text input, text2ct employs a novel prompt formulation that enables generation from diverse, free-text descriptions. the proposed framework encodes medical text into latent representations and decodes them into high-resolution 3d ct scans, effectively bridging the gap between semantic text inputs and detailed volumetric representations in a unified 3d framework. our method demonstrates superior performance in preserving anatomical fidelity and capturing intricate structures as described in the input text. extensive evaluations show that our approach achieves state-of-the-art results, offering promising potential applications in diagnostics, and data augmentation.",,2025-05-07,,"['pengfei guo', 'can zhao', 'dong yang', 'yufan he', 'vishwesh nath', 'ziyue xu', 'pedro r. a. s. bassi', 'zongwei zhou', 'benjamin d. simon', 'stephanie anne harmon', 'baris turkbey', 'daguang xu']"
2505.04524,edge-gpu based face tracking for face detection and recognition   acceleration,cs.cv cs.ar cs.lg eess.iv,"cost-effective machine vision systems dedicated to real-time and accurate face detection and recognition in public places are crucial for many modern applications. however, despite their high performance, which could be reached using specialized edge or cloud ai hardware accelerators, there is still room for improvement in throughput and power consumption. this paper aims to suggest a combined hardware-software approach that optimizes face detection and recognition systems on one of the latest edge gpus, namely nvidia jetson agx orin. first, it leverages the simultaneous usage of all its hardware engines to improve processing time. this offers an improvement over previous works where these tasks were mainly allocated automatically and exclusively to the cpu or, to a higher extent, to the gpu core. additionally, the paper suggests integrating a face tracker module to avoid redundantly running the face recognition algorithm for every frame but only when a new face appears in the scene. the results of extended experiments suggest that simultaneous usage of all the hardware engines that are available in the orin gpu and tracker integration into the pipeline yield an impressive throughput of 290 fps (frames per second) on 1920 x 1080 input size frames containing in average of 6 faces/frame. additionally, a substantial saving of power consumption of around 800 mw was achieved when compared to running the task on the cpu/gpu engines only and without integrating a tracker into the orin gpu\'92s pipeline. this hardware-codesign approach can pave the way to design high-performance machine vision systems at the edge, critically needed in video monitoring in public places where several nearby cameras are usually deployed for a same scene.",,2025-05-07,,"['asma baobaid', 'mahmoud meribout']"
2505.04526,dfvo: learning darkness-free visible and infrared image disentanglement   and fusion all at once,cs.cv cs.ai,"visible and infrared image fusion is one of the most crucial tasks in the field of image fusion, aiming to generate fused images with clear structural information and high-quality texture features for high-level vision tasks. however, when faced with severe illumination degradation in visible images, the fusion results of existing image fusion methods often exhibit blurry and dim visual effects, posing major challenges for autonomous driving. to this end, a darkness-free network is proposed to handle visible and infrared image disentanglement and fusion all at once (dfvo), which employs a cascaded multi-task approach to replace the traditional two-stage cascaded training (enhancement and fusion), addressing the issue of information entropy loss caused by hierarchical data transmission. specifically, we construct a latent-common feature extractor (lcfe) to obtain latent features for the cascaded tasks strategy. firstly, a details-extraction module (dem) is devised to acquire high-frequency semantic information. secondly, we design a hyper cross-attention module (hcam) to extract low-frequency information and preserve texture features from source images. finally, a relevant loss function is designed to guide the holistic network learning, thereby achieving better image fusion. extensive experiments demonstrate that our proposed approach outperforms state-of-the-art alternatives in terms of qualitative and quantitative evaluations. particularly, dfvo can generate clearer, more informative, and more evenly illuminated fusion results in the dark environments, achieving best performance on the llvip dataset with 63.258 db psnr and 0.724 cc, providing more effective information for high-level vision tasks. our code is publicly accessible at https://github.com/davin-qi530/dfvo.",,2025-05-07,,"['qi zhou', 'yukai shi', 'xiaojun yang', 'xiaoyu xian', 'lunjia liao', 'ruimao zhang', 'liang lin']"
2505.04529,raft: robust augmentation of features for image segmentation,cs.cv,"image segmentation is a powerful computer vision technique for scene understanding. however, real-world deployment is stymied by the need for high-quality, meticulously labeled datasets. synthetic data provides high-quality labels while reducing the need for manual data collection and annotation. however, deep neural networks trained on synthetic data often face the syn2real problem, leading to poor performance in real-world deployments.   to mitigate the aforementioned gap in image segmentation, we propose raft, a novel framework for adapting image segmentation models using minimal labeled real-world data through data and feature augmentations, as well as active learning. to validate raft, we perform experiments on the synthetic-to-real ""synthia->cityscapes"" and ""gtav->cityscapes"" benchmarks. we managed to surpass the previous state of the art, halo. synthia->cityscapes experiences an improvement in miou* upon domain adaptation of 2.1%/79.9%, and gtav->cityscapes experiences a 0.4%/78.2% improvement in miou. furthermore, we test our approach on the real-to-real benchmark of ""cityscapes->acdc"", and again surpass halo, with a gain in miou upon adaptation of 1.3%/73.2%. finally, we examine the effect of the allocated annotation budget and various components of raft upon the final transfer miou.",,2025-05-07,,"['edward humes', 'xiaomin lin', 'uttej kallakuri', 'tinoosh mohsenin']"
2505.0454,registration of 3d point sets using exponential-based similarity matrix,cs.cv,"point cloud registration is a fundamental problem in computer vision and robotics, involving the alignment of 3d point sets captured from varying viewpoints using depth sensors such as lidar or structured light. in modern robotic systems, especially those focused on mapping, it is essential to merge multiple views of the same environment accurately. however, state-of-the-art registration techniques often struggle when large rotational differences exist between point sets or when the data is significantly corrupted by sensor noise. these challenges can lead to misalignments and, consequently, to inaccurate or distorted 3d reconstructions. in this work, we address both these limitations by proposing a robust modification to the classic iterative closest point (icp) algorithm. our method, termed exponential similarity matrix icp (esm-icp), integrates a gaussian-inspired exponential weighting scheme to construct a similarity matrix that dynamically adapts across iterations. this matrix facilitates improved estimation of both rotational and translational components during alignment. we demonstrate the robustness of esm-icp in two challenging scenarios: (i) large rotational discrepancies between the source and target point clouds, and (ii) data corrupted by non-gaussian noise. our results show that esm-icp outperforms traditional geometric registration techniques as well as several recent learning-based methods. to encourage reproducibility and community engagement, our full implementation is made publicly available on github. https://github.com/aralab-unr/esm_icp",,2025-05-07,,"['ashutosh singandhupe', 'sanket lokhande', 'hung manh la']"
2505.04575,componential prompt-knowledge alignment for domain incremental learning,cs.cv cs.lg,"domain incremental learning (dil) aims to learn from non-stationary data streams across domains while retaining and utilizing past knowledge. although prompt-based methods effectively store multi-domain knowledge in prompt parameters and obtain advanced performance through cross-domain prompt fusion, we reveal an intrinsic limitation: component-wise misalignment between domain-specific prompts leads to conflicting knowledge integration and degraded predictions. this arises from the random positioning of knowledge components within prompts, where irrelevant component fusion introduces interference.to address this, we propose componential prompt-knowledge alignment (ka-prompt), a novel prompt-based dil method that introduces component-aware prompt-knowledge alignment during training, significantly improving both the learning and inference capacity of the model. ka-prompt operates in two phases: (1) initial componential structure configuring, where a set of old prompts containing knowledge relevant to the new domain are mined via greedy search, which is then exploited to initialize new prompts to achieve reusable knowledge transfer and establish intrinsic alignment between new and old prompts. (2) online alignment preservation, which dynamically identifies the target old prompts and applies adaptive componential consistency constraints as new prompts evolve. extensive experiments on dil benchmarks demonstrate the effectiveness of our ka-prompt. our source code is available at https://github.com/zhoujiahuan1991/icml2025-ka-prompt",,2025-05-07,,"['kunlun xu', 'xu zou', 'gang hua', 'jiahuan zhou']"
2505.04586,active sampling for mri-based sequential decision making,eess.iv cs.cv cs.lg,"despite the superior diagnostic capability of magnetic resonance imaging (mri), its use as a point-of-care (poc) device remains limited by high cost and complexity. to enable such a future by reducing the magnetic field strength, one key approach will be to improve sampling strategies. previous work has shown that it is possible to make diagnostic decisions directly from k-space with fewer samples. such work shows that single diagnostic decisions can be made, but if we aspire to see mri as a true poc, multiple and sequential decisions are necessary while minimizing the number of samples acquired. we present a novel multi-objective reinforcement learning framework enabling comprehensive, sequential, diagnostic evaluation from undersampled k-space data. our approach during inference actively adapts to sequential decisions to optimally sample. to achieve this, we introduce a training methodology that identifies the samples that contribute the best to each diagnostic objective using a step-wise weighting reward function. we evaluate our approach in two sequential knee pathology assessment tasks: acl sprain detection and cartilage thickness loss assessment. our framework achieves diagnostic performance competitive with various policy-based benchmarks on disease detection, severity quantification, and overall sequential diagnosis, while substantially saving k-space samples. our approach paves the way for the future of mri as a comprehensive and affordable poc device. our code is publicly available at https://github.com/vios-s/mri_sequential_active_sampling",,2025-05-07,,"['yuning du', 'jingshuai liu', 'rohan dharmakumar', 'sotirios a. tsaftaris']"
2505.0459,tetweave: isosurface extraction using on-the-fly delaunay tetrahedral   grids for gradient-based mesh optimization,cs.gr cs.cv,"we introduce tetweave, a novel isosurface representation for gradient-based mesh optimization that jointly optimizes the placement of a tetrahedral grid used for marching tetrahedra and a novel directional signed distance at each point. tetweave constructs tetrahedral grids on-the-fly via delaunay triangulation, enabling increased flexibility compared to predefined grids. the extracted meshes are guaranteed to be watertight, two-manifold and intersection-free. the flexibility of tetweave enables a resampling strategy that places new points where reconstruction error is high and allows to encourage mesh fairness without compromising on reconstruction error. this leads to high-quality, adaptive meshes that require minimal memory usage and few parameters to optimize. consequently, tetweave exhibits near-linear memory scaling relative to the vertex count of the output mesh - a substantial improvement over predefined grids. we demonstrate the applicability of tetweave to a broad range of challenging tasks in computer graphics and vision, such as multi-view 3d reconstruction, mesh compression and geometric texture generation.",10.1145/3730851,2025-05-07,2025-05-08,"['alexandre binninger', 'ruben wiersma', 'philipp herholz', 'olga sorkine-hornung']"
2505.04596,dynamic network flow optimization for task scheduling in ptz camera   surveillance systems,math.oc cs.cv cs.sy eess.sy,"this paper presents a novel approach for optimizing the scheduling and control of pan-tilt-zoom (ptz) cameras in dynamic surveillance environments. the proposed method integrates kalman filters for motion prediction with a dynamic network flow model to enhance real-time video capture efficiency. by assigning kalman filters to tracked objects, the system predicts future locations, enabling precise scheduling of camera tasks. this prediction-driven approach is formulated as a network flow optimization, ensuring scalability and adaptability to various surveillance scenarios. to further reduce redundant monitoring, we also incorporate group-tracking nodes, allowing multiple objects to be captured within a single camera focus when appropriate. in addition, a value-based system is introduced to prioritize camera actions, focusing on the timely capture of critical events. by adjusting the decay rates of these values over time, the system ensures prompt responses to tasks with imminent deadlines. extensive simulations demonstrate that this approach improves coverage, reduces average wait times, and minimizes missed events compared to traditional master-slave camera systems. overall, our method significantly enhances the efficiency, scalability, and effectiveness of surveillance systems, particularly in dynamic and crowded environments.",,2025-05-07,,"['mohammad merati', 'david castañón']"
2505.04601,"openvision: a fully-open, cost-effective family of advanced vision   encoders for multimodal learning",cs.cv,"openai's clip, released in early 2021, have long been the go-to choice of vision encoder for building multimodal foundation models. although recent alternatives such as siglip have begun to challenge this status quo, to our knowledge none are fully open: their training data remains proprietary and/or their training recipes are not released. this paper fills this gap with openvision, a fully-open, cost-effective family of vision encoders that match or surpass the performance of openai's clip when integrated into multimodal frameworks like llava. openvision builds on existing works -- e.g., clips for training framework and recap-datacomp-1b for training data -- while revealing multiple key insights in enhancing encoder quality and showcasing practical benefits in advancing multimodal models. by releasing vision encoders spanning from 5.9m to 632.1m parameters, openvision offers practitioners a flexible trade-off between capacity and efficiency in building multimodal models: larger models deliver enhanced multimodal performance, while smaller versions enable lightweight, edge-ready multimodal deployments.",,2025-05-07,,"['xianhang li', 'yanqing liu', 'haoqin tu', 'hongru zhu', 'cihang xie']"
2505.04616,"person recognition at altitude and range: fusion of face, body shape and   gait",cs.cv,"we address the problem of whole-body person recognition in unconstrained environments. this problem arises in surveillance scenarios such as those in the iarpa biometric recognition and identification at altitude and range (briar) program, where biometric data is captured at long standoff distances, elevated viewing angles, and under adverse atmospheric conditions (e.g., turbulence and high wind velocity). to this end, we propose farsight, a unified end-to-end system for person recognition that integrates complementary biometric cues across face, gait, and body shape modalities. farsight incorporates novel algorithms across four core modules: multi-subject detection and tracking, recognition-aware video restoration, modality-specific biometric feature encoding, and quality-guided multi-modal fusion. these components are designed to work cohesively under degraded image conditions, large pose and scale variations, and cross-domain gaps. extensive experiments on the briar dataset, one of the most comprehensive benchmarks for long-range, multi-modal biometric recognition, demonstrate the effectiveness of farsight. compared to our preliminary system, this system achieves a 34.1% absolute gain in 1:1 verification accuracy (tar@0.1% far), a 17.8% increase in closed-set identification (rank-20), and a 34.3% reduction in open-set identification errors (fnir@1% fpir). furthermore, farsight was evaluated in the 2025 nist rte face in video evaluation (five), which conducts standardized face recognition testing on the briar dataset. these results establish farsight as a state-of-the-art solution for operational biometric recognition in challenging real-world conditions.",,2025-05-07,,"['feng liu', 'nicholas chimitt', 'lanqing guo', 'jitesh jain', 'aditya kane', 'minchul kim', 'wes robbins', 'yiyang su', 'dingqiang ye', 'xingguang zhang', 'jie zhu', 'siddharth satyakam', 'christopher perry', 'stanley h. chan', 'arun ross', 'humphrey shi', 'zhangyang wang', 'anil jain', 'xiaoming liu']"
2505.04619,merging and disentangling views in visual reinforcement learning for   robotic manipulation,cs.lg cs.cv cs.ro,"vision is well-known for its use in manipulation, especially using visual servoing. to make it robust, multiple cameras are needed to expand the field of view. that is computationally challenging. merging multiple views and using q-learning allows the design of more effective representations and optimization of sample efficiency. such a solution might be expensive to deploy. to mitigate this, we introduce a merge and disentanglement (mad) algorithm that efficiently merges views to increase sample efficiency while augmenting with single-view features to allow lightweight deployment and ensure robust policies. we demonstrate the efficiency and robustness of our approach using meta-world and maniskill3. for project website and code, see https://aalmuzairee.github.io/mad",,2025-05-07,,"['abdulaziz almuzairee', 'rohan patil', 'dwait bhatt', 'henrik i. christensen']"
