id,title,categories,abstract,doi,created,updated,authors
2505.02784,advances in automated fetal brain mri segmentation and biometry:   insights from the feta 2024 challenge,cs.cv,"accurate fetal brain tissue segmentation and biometric analysis are essential for studying brain development in utero. the feta challenge 2024 advanced automated fetal brain mri analysis by introducing biometry prediction as a new task alongside tissue segmentation. for the first time, our diverse multi-centric test set included data from a new low-field (0.55t) mri dataset. evaluation metrics were also expanded to include the topology-specific euler characteristic difference (ed). sixteen teams submitted segmentation methods, most of which performed consistently across both high- and low-field scans. however, longitudinal trends indicate that segmentation accuracy may be reaching a plateau, with results now approaching inter-rater variability. the ed metric uncovered topological differences that were missed by conventional metrics, while the low-field dataset achieved the highest segmentation scores, highlighting the potential of affordable imaging systems when paired with high-quality reconstruction. seven teams participated in the biometry task, but most methods failed to outperform a simple baseline that predicted measurements based solely on gestational age, underscoring the challenge of extracting reliable biometric estimates from image data alone. domain shift analysis identified image quality as the most significant factor affecting model generalization, with super-resolution pipelines also playing a substantial role. other factors, such as gestational age, pathology, and acquisition site, had smaller, though still measurable, effects. overall, feta 2024 offers a comprehensive benchmark for multi-class segmentation and biometry estimation in fetal brain mri, underscoring the need for data-centric approaches, improved topological evaluation, and greater dataset diversity to enable clinically robust and generalizable ai tools.",,2025-05-05,2025-05-08,"['vladyslav zalevskyi', 'thomas sanchez', 'misha kaandorp', 'margaux roulet', 'diego fajardo-rojas', 'liu li', 'jana hutter', 'hongwei bran li', 'matthew barkovich', 'hui ji', 'luca wilhelmi', 'aline dändliker', 'céline steger', 'mériam koob', 'yvan gomez', 'anton jakovčić', 'melita klaić', 'ana adžić', 'pavel marković', 'gracia grabarić', 'milan rados', 'jordina aviles verdera', 'gregor kasprian', 'gregor dovjak', 'raphael gaubert-rachmühl', 'maurice aschwanden', 'qi zeng', 'davood karimi', 'denis peruzzo', 'tommaso ciceri', 'giorgio longari', 'rachika e. hamadache', 'amina bouzid', 'xavier lladó', 'simone chiarella', 'gerard martí-juan', 'miguel ángel gonzález ballester', 'marco castellaro', 'marco pinamonti', 'valentina visani', 'robin cremese', 'keïn sam', 'fleur gaudfernau', 'param ahir', 'mehul parikh', 'maximilian zenk', 'michael baumgartner', 'klaus maier-hein', 'li tianhong', 'yang hong', 'zhao longfei', 'domen preloznik', 'žiga špiclin', 'jae won choi', 'muyang li', 'jia fu', 'guotai wang', 'jingwen jiang', 'lyuyang tong', 'bo du', 'andrea gondova', 'sungmin you', 'kiho im', 'abdul qayyum', 'moona mazher', 'steven a niederer', 'andras jakab', 'roxane licandro', 'kelly payette', 'meritxell bach cuadra']"
2505.02787,unsupervised training of keypoint-agnostic descriptors for flexible   retinal image registration,cs.cv,"current color fundus image registration approaches are limited, among other things, by the lack of labeled data, which is even more significant in the medical domain, motivating the use of unsupervised learning. therefore, in this work, we develop a novel unsupervised descriptor learning method that does not rely on keypoint detection. this enables the resulting descriptor network to be agnostic to the keypoint detector used during the registration inference.   to validate this approach, we perform an extensive and comprehensive comparison on the reference public retinal image registration dataset. additionally, we test our method with multiple keypoint detectors of varied nature, even proposing some novel ones. our results demonstrate that the proposed approach offers accurate registration, not incurring in any performance loss versus supervised methods. additionally, it demonstrates accurate performance regardless of the keypoint detector used. thus, this work represents a notable step towards leveraging unsupervised learning in the medical domain.",,2025-05-05,,"['david rivas-villar', 'álvaro s. hervella', 'josé rouco', 'jorge novo']"
2505.02797,dpnet: dynamic pooling network for tiny object detection,cs.cv,"in unmanned aerial systems, especially in complex environments, accurately detecting tiny objects is crucial. resizing images is a common strategy to improve detection accuracy, particularly for small objects. however, simply enlarging images significantly increases computational costs and the number of negative samples, severely degrading detection performance and limiting its applicability. this paper proposes a dynamic pooling network (dpnet) for tiny object detection to mitigate these issues. dpnet employs a flexible down-sampling strategy by introducing a factor (df) to relax the fixed downsampling process of the feature map to an adjustable one. furthermore, we design a lightweight predictor to predict df for each input image, which is used to decrease the resolution of feature maps in the backbone. thus, we achieve input-aware downsampling. we also design an adaptive normalization module (anm) to make a unified detector compatible with different dfs. a guidance loss supervises the predictor's training. dpnet dynamically allocates computing resources to trade off between detection accuracy and efficiency. experiments on the tinycoco and tinyperson datasets show that dpnet can save over 35% and 25% gflops, respectively, while maintaining comparable detection performance. the code will be made publicly available.",10.1109/jiot.2025.3559921,2025-05-05,,"['luqi gong', 'haotian chen', 'yikun chen', 'tianliang yao', 'chao li', 'shuai zhao', 'guangjie han']"
2505.02815,database-agnostic gait enrollment using settransformers,cs.cv,"gait recognition has emerged as a powerful tool for unobtrusive and long-range identity analysis, with growing relevance in surveillance and monitoring applications. although recent advances in deep learning and large-scale datasets have enabled highly accurate recognition under closed-set conditions, real-world deployment demands open-set gait enrollment, which means determining whether a new gait sample corresponds to a known identity or represents a previously unseen individual. in this work, we introduce a transformer-based framework for open-set gait enrollment that is both dataset-agnostic and recognition-architecture-agnostic. our method leverages a settransformer to make enrollment decisions based on the embedding of a probe sample and a context set drawn from the gallery, without requiring task-specific thresholds or retraining for new environments. by decoupling enrollment from the main recognition pipeline, our model is generalized across different datasets, gallery sizes, and identity distributions. we propose an evaluation protocol that uses existing datasets in different ratios of identities and walks per identity. we instantiate our method using skeleton-based gait representations and evaluate it on two benchmark datasets (casia-b and psymo), using embeddings from three state-of-the-art recognition models (gaitgraph, gaitformer, and gaitpt). we show that our method is flexible, is able to accurately perform enrollment in different scenarios, and scales better with data compared to traditional approaches. we will make the code and dataset scenarios publicly available.",,2025-05-05,,"['nicoleta basoc', 'adrian cosma', 'andy cǎtrunǎ', 'emilian rǎdoi']"
2505.02823,musar: exploring multi-subject customization from single-subject dataset   via attention routing,cs.cv,"current multi-subject customization approaches encounter two critical challenges: the difficulty in acquiring diverse multi-subject training data, and attribute entanglement across different subjects. to bridge these gaps, we propose musar - a simple yet effective framework to achieve robust multi-subject customization while requiring only single-subject training data. firstly, to break the data limitation, we introduce debiased diptych learning. it constructs diptych training pairs from single-subject images to facilitate multi-subject learning, while actively correcting the distribution bias introduced by diptych construction via static attention routing and dual-branch lora. secondly, to eliminate cross-subject entanglement, we introduce dynamic attention routing mechanism, which adaptively establishes bijective mappings between generated images and conditional subjects. this design not only achieves decoupling of multi-subject representations but also maintains scalable generalization performance with increasing reference subjects. comprehensive experiments demonstrate that our musar outperforms existing methods - even those trained on multi-subject dataset - in image quality, subject consistency, and interaction naturalness, despite requiring only single-subject dataset.",,2025-05-05,,"['zinan guo', 'pengze zhang', 'yanze wu', 'chong mou', 'songtao zhao', 'qian he']"
2505.02824,towards dataset copyright evasion attack against personalized   text-to-image diffusion models,cs.cv cs.ai cs.cr,"text-to-image (t2i) diffusion models have rapidly advanced, enabling high-quality image generation conditioned on textual prompts. however, the growing trend of fine-tuning pre-trained models for personalization raises serious concerns about unauthorized dataset usage. to combat this, dataset ownership verification (dov) has emerged as a solution, embedding watermarks into the fine-tuning datasets using backdoor techniques. these watermarks remain inactive under benign samples but produce owner-specified outputs when triggered. despite the promise of dov for t2i diffusion models, its robustness against copyright evasion attacks (cea) remains unexplored. in this paper, we explore how attackers can bypass these mechanisms through cea, allowing models to circumvent watermarks even when trained on watermarked datasets. we propose the first copyright evasion attack (i.e., ceat2i) specifically designed to undermine dov in t2i diffusion models. concretely, our ceat2i comprises three stages: watermarked sample detection, trigger identification, and efficient watermark mitigation. a key insight driving our approach is that t2i models exhibit faster convergence on watermarked samples during the fine-tuning, evident through intermediate feature deviation. leveraging this, ceat2i can reliably detect the watermarked samples. then, we iteratively ablate tokens from the prompts of detected watermarked samples and monitor shifts in intermediate features to pinpoint the exact trigger tokens. finally, we adopt a closed-form concept erasure method to remove the injected watermark. extensive experiments show that our ceat2i effectively evades dov mechanisms while preserving model performance.",,2025-05-05,,"['kuofeng gao', 'yufei zhu', 'yiming li', 'jiawang bai', 'yong yang', 'zhifeng li', 'shu-tao xia']"
2505.02825,towards application-specific evaluation of vision models: case studies   in ecology and biology,cs.cv,"computer vision methods have demonstrated considerable potential to streamline ecological and biological workflows, with a growing number of datasets and models becoming available to the research community. however, these resources focus predominantly on evaluation using machine learning metrics, with relatively little emphasis on how their application impacts downstream analysis. we argue that models should be evaluated using application-specific metrics that directly represent model performance in the context of its final use case. to support this argument, we present two disparate case studies: (1) estimating chimpanzee abundance and density with camera trap distance sampling when using a video-based behaviour classifier and (2) estimating head rotation in pigeons using a 3d posture estimator. we show that even models with strong machine learning performance (e.g., 87% map) can yield data that leads to discrepancies in abundance estimates compared to expert-derived data. similarly, the highest-performing models for posture estimation do not produce the most accurate inferences of gaze direction in pigeons. motivated by these findings, we call for researchers to integrate application-specific metrics in ecological/biological datasets, allowing for models to be benchmarked in the context of their downstream application and to facilitate better integration of models into application workflows.",,2025-05-05,2025-05-06,"['alex hoi hang chan', 'otto brookes', 'urs waldmann', 'hemal naik', 'iain d. couzin', 'majid mirmehdi', 'noël adiko houa', 'emmanuelle normand', 'christophe boesch', 'lukas boesch', 'mimi arandjelovic', 'hjalmar kühl', 'tilo burghardt', 'fumihiro kano']"
2505.02830,aor: anatomical ontology-guided reasoning for medical large multimodal   model in chest x-ray interpretation,cs.cv cs.cl,"chest x-rays (cxrs) are the most frequently performed imaging examinations in clinical settings. recent advancements in large multimodal models (lmms) have enabled automated cxr interpretation, enhancing diagnostic accuracy and efficiency. however, despite their strong visual understanding, current medical lmms (mlmms) still face two major challenges: (1) insufficient region-level understanding and interaction, and (2) limited accuracy and interpretability due to single-step reasoning. in this paper, we empower mlmms with anatomy-centric reasoning capabilities to enhance their interactivity and explainability. specifically, we first propose an anatomical ontology-guided reasoning (aor) framework, which centers on cross-modal region-level information to facilitate multi-step reasoning. next, under the guidance of expert physicians, we develop aor-instruction, a large instruction dataset for mlmms training. our experiments demonstrate aor's superior performance in both vqa and report generation tasks.",,2025-05-05,,"['qingqiu li', 'zihang cui', 'seongsu bae', 'jilan xu', 'runtian yuan', 'yuejie zhang', 'rui feng', 'quanli shen', 'xiaobo zhang', 'junjun he', 'shujun wang']"
2505.02833,twist: teleoperated whole-body imitation system,cs.ro cs.cv cs.lg,"teleoperating humanoid robots in a whole-body manner marks a fundamental step toward developing general-purpose robotic intelligence, with human motion providing an ideal interface for controlling all degrees of freedom. yet, most current humanoid teleoperation systems fall short of enabling coordinated whole-body behavior, typically limiting themselves to isolated locomotion or manipulation tasks. we present the teleoperated whole-body imitation system (twist), a system for humanoid teleoperation through whole-body motion imitation. we first generate reference motion clips by retargeting human motion capture data to the humanoid robot. we then develop a robust, adaptive, and responsive whole-body controller using a combination of reinforcement learning and behavior cloning (rl+bc). through systematic analysis, we demonstrate how incorporating privileged future motion frames and real-world motion capture (mocap) data improves tracking accuracy. twist enables real-world humanoid robots to achieve unprecedented, versatile, and coordinated whole-body motor skills--spanning whole-body manipulation, legged manipulation, locomotion, and expressive movement--using a single unified neural network controller. our project website: https://humanoid-teleop.github.io",,2025-05-05,,"['yanjie ze', 'zixuan chen', 'joão pedro araújo', 'zi-ang cao', 'xue bin peng', 'jiajun wu', 'c. karen liu']"
2505.02836,scenethesis: a language and vision agentic framework for 3d scene   generation,cs.cv,"synthesizing interactive 3d scenes from text is essential for gaming, virtual reality, and embodied ai. however, existing methods face several challenges. learning-based approaches depend on small-scale indoor datasets, limiting the scene diversity and layout complexity. while large language models (llms) can leverage diverse text-domain knowledge, they struggle with spatial realism, often producing unnatural object placements that fail to respect common sense. our key insight is that vision perception can bridge this gap by providing realistic spatial guidance that llms lack. to this end, we introduce scenethesis, a training-free agentic framework that integrates llm-based scene planning with vision-guided layout refinement. given a text prompt, scenethesis first employs an llm to draft a coarse layout. a vision module then refines it by generating an image guidance and extracting scene structure to capture inter-object relations. next, an optimization module iteratively enforces accurate pose alignment and physical plausibility, preventing artifacts like object penetration and instability. finally, a judge module verifies spatial coherence. comprehensive experiments show that scenethesis generates diverse, realistic, and physically plausible 3d interactive scenes, making it valuable for virtual content creation, simulation environments, and embodied ai research.",,2025-05-05,,"['lu ling', 'chen-hsuan lin', 'tsung-yi lin', 'yifan ding', 'yu zeng', 'yichen sheng', 'yunhao ge', 'ming-yu liu', 'aniket bera', 'zhaoshuo li']"
2505.02843,physical foundations for trustworthy medical imaging: a review for   artificial intelligence researchers,eess.iv cs.ai cs.cv physics.med-ph,"artificial intelligence in medical imaging has seen unprecedented growth in the last years, due to rapid advances in deep learning and computing resources. applications cover the full range of existing medical imaging modalities, with unique characteristics driven by the physics of each technique. yet, artificial intelligence professionals entering the field, and even experienced developers, often lack a comprehensive understanding of the physical principles underlying medical image acquisition, which hinders their ability to fully leverage its potential. the integration of physics knowledge into artificial intelligence algorithms enhances their trustworthiness and robustness in medical imaging, especially in scenarios with limited data availability. in this work, we review the fundamentals of physics in medical images and their impact on the latest advances in artificial intelligence, particularly, in generative models and reconstruction algorithms. finally, we explore the integration of physics knowledge into physics-inspired machine learning models, which leverage physics-based constraints to enhance the learning of medical imaging features.",,2025-04-28,,"['miriam cobo', 'david corral fontecha', 'wilson silva', 'lara lloret iglesias']"
2505.02845,floating car observers in intelligent transportation systems: detection   modeling and temporal insights,physics.soc-ph cs.cv cs.sy eess.sy,"floating car observers (fcos) extend traditional floating car data (fcd) by integrating onboard sensors to detect and localize other traffic participants, providing richer and more detailed traffic data. in this work, we explore various modeling approaches for fco detections within microscopic traffic simulations to evaluate their potential for intelligent transportation system (its) applications. these approaches range from 2d raytracing to high-fidelity co-simulations that emulate real-world sensors and integrate 3d object detection algorithms to closely replicate fco detections. additionally, we introduce a neural network-based emulation technique that effectively approximates the results of high-fidelity co-simulations. this approach captures the unique characteristics of fco detections while offering a fast and scalable solution for modeling. using this emulation method, we investigate the impact of fco data in a digital twin of a traffic network modeled in sumo. results demonstrate that even at a 20% penetration rate, fcos using lidar-based detections can identify 65% of vehicles across various intersections and traffic demand scenarios. further potential emerges when temporal insights are integrated, enabling the recovery of previously detected but currently unseen vehicles. by employing data-driven methods, we recover over 80% of these vehicles with minimal positional deviations. these findings underscore the potential of fcos for its, particularly in enhancing traffic state estimation and monitoring under varying penetration rates and traffic conditions.",,2025-04-29,,"['jeremias gerner', 'klaus bogenberger', 'stefanie schmidtner']"
2505.02867,resanything: attribute prompting for arbitrary referring segmentation,cs.cv,"we present an open-vocabulary and zero-shot method for arbitrary referring expression segmentation (res), targeting input expressions that are more general than what prior works were designed to handle. specifically, our inputs encompass both object- and part-level labels as well as implicit references pointing to properties or qualities of object/part function, design, style, material, etc. our model, coined resanything, leverages chain-of-thoughts (cot) reasoning, where the key idea is attribute prompting. we generate detailed descriptions of object/part attributes including shape, color, and location for potential segment proposals through systematic prompting of a large language model (llm), where the proposals are produced by a foundational image segmentation model. our approach encourages deep reasoning about object or part attributes related to function, style, design, etc., enabling the system to handle implicit queries without any part annotations for training or fine-tuning. as the first zero-shot and llm-based res method, resanything achieves clearly superior performance among zero-shot methods on traditional res benchmarks and significantly outperforms existing methods on challenging scenarios involving implicit queries and complex part-level relations. finally, we contribute a new benchmark dataset to offer ~3k carefully curated res instances to assess part-level, arbitrary res solutions.",,2025-05-03,,"['ruiqi wang', 'hao zhang']"
2505.02877,a wireless collaborated inference acceleration framework for plant   disease recognition,cs.lg cs.ai cs.cv,"plant disease is a critical factor affecting agricultural production. traditional manual recognition methods face significant drawbacks, including low accuracy, high costs, and inefficiency. deep learning techniques have demonstrated significant benefits in identifying plant diseases, but they still face challenges such as inference delays and high energy consumption. deep learning algorithms are difficult to run on resource-limited embedded devices. offloading these models to cloud servers is confronted with the restriction of communication bandwidth, and all of these factors will influence the inference's efficiency. we propose a collaborative inference framework for recognizing plant diseases between edge devices and cloud servers to enhance inference speed. the dnn model for plant disease recognition is pruned through deep reinforcement learning to improve the inference speed and reduce energy consumption. then the optimal split point is determined by a greedy strategy to achieve the best collaborated inference acceleration. finally, the system for collaborative inference acceleration in plant disease recognition has been implemented using gradio to facilitate friendly human-machine interaction. experiments indicate that the proposed collaborative inference framework significantly increases inference speed while maintaining acceptable recognition accuracy, offering a novel solution for rapidly diagnosing and preventing plant diseases.",,2025-05-04,,"['hele zhu', 'xinyi huang', 'haojia gao', 'mengfei jiang', 'haohua que', 'lei mu']"
2505.02949,gone with the bits: revealing racial bias in low-rate neural compression   for facial images,cs.cv,"neural compression methods are gaining popularity due to their superior rate-distortion performance over traditional methods, even at extremely low bitrates below 0.1 bpp. as deep learning architectures, these models are prone to bias during the training process, potentially leading to unfair outcomes for individuals in different groups. in this paper, we present a general, structured, scalable framework for evaluating bias in neural image compression models. using this framework, we investigate racial bias in neural compression algorithms by analyzing nine popular models and their variants. through this investigation, we first demonstrate that traditional distortion metrics are ineffective in capturing bias in neural compression models. next, we highlight that racial bias is present in all neural compression models and can be captured by examining facial phenotype degradation in image reconstructions. we then examine the relationship between bias and realism in the decoded images and demonstrate a trade-off across models. finally, we show that utilizing a racially balanced training set can reduce bias but is not a sufficient bias mitigation strategy. we additionally show the bias can be attributed to compression model bias and classification model bias. we believe that this work is a first step towards evaluating and eliminating bias in neural image compression models.",,2025-05-05,,"['tian qiu', 'arjun nichani', 'rasta tadayontahmasebi', 'haewon jeong']"
2505.02966,generating narrated lecture videos from slides with synchronized   highlights,cs.cv cs.ai,"turning static slides into engaging video lectures takes considerable time and effort, requiring presenters to record explanations and visually guide their audience through the material. we introduce an end-to-end system designed to automate this process entirely. given a slide deck, this system synthesizes a video lecture featuring ai-generated narration synchronized precisely with dynamic visual highlights. these highlights automatically draw attention to the specific concept being discussed, much like an effective presenter would. the core technical contribution is a novel highlight alignment module. this module accurately maps spoken phrases to locations on a given slide using diverse strategies (e.g., levenshtein distance, llm-based semantic analysis) at selectable granularities (line or word level) and utilizes timestamp-providing text-to-speech (tts) for timing synchronization. we demonstrate the system's effectiveness through a technical evaluation using a manually annotated slide dataset with 1000 samples, finding that llm-based alignment achieves high location accuracy (f1 > 92%), significantly outperforming simpler methods, especially on complex, math-heavy content. furthermore, the calculated generation cost averages under $1 per hour of video, offering potential savings of two orders of magnitude compared to conservative estimates of manual production costs. this combination of high accuracy and extremely low cost positions this approach as a practical and scalable tool for transforming static slides into effective, visually-guided video lectures.",,2025-05-05,,['alexander holmberg']
2505.02971,adversarial robustness analysis of vision-language models in medical   image segmentation,cs.cv,"adversarial attacks have been fairly explored for computer vision and vision-language models. however, the avenue of adversarial attack for the vision language segmentation models (vlsms) is still under-explored, especially for medical image analysis.   thus, we have investigated the robustness of vlsms against adversarial attacks for 2d medical images with different modalities with radiology, photography, and endoscopy. the main idea of this project was to assess the robustness of the fine-tuned vlsms specially in the medical domain setting to address the high risk scenario.   first, we have fine-tuned pre-trained vlsms for medical image segmentation with adapters.   then, we have employed adversarial attacks -- projected gradient descent (pgd) and fast gradient sign method (fgsm) -- on that fine-tuned model to determine its robustness against adversaries.   we have reported models' performance decline to analyze the adversaries' impact.   the results exhibit significant drops in the dsc and iou scores after the introduction of these adversaries. furthermore, we also explored universal perturbation but were not able to find for the medical images.   \footnote{https://github.com/anjilab/secure-private-ai}",,2025-05-05,,"['anjila budathoki', 'manish dhakal']"
2505.02980,completing spatial transcriptomics data for gene expression prediction   benchmarking,cs.cv,"spatial transcriptomics is a groundbreaking technology that integrates histology images with spatially resolved gene expression profiles. among the various spatial transcriptomics techniques available, visium has emerged as the most widely adopted. however, its accessibility is limited by high costs, the need for specialized expertise, and slow clinical integration. additionally, gene capture inefficiencies lead to significant dropout, corrupting acquired data. to address these challenges, the deep learning community has explored the gene expression prediction task directly from histology images. yet, inconsistencies in datasets, preprocessing, and training protocols hinder fair comparisons between models. to bridge this gap, we introduce spared, a systematically curated database comprising 26 public datasets, providing a standardized resource for model evaluation. we further propose spackle, a state-of-the-art transformer-based gene expression completion model that reduces mean squared error by over 82.5% compared to existing approaches. finally, we establish the spared benchmark, evaluating eight state-of-the-art prediction models on both raw and spackle-completed data, demonstrating spackle substantially improves the results across all the gene expression prediction models. altogether, our contributions constitute the most comprehensive benchmark of gene expression prediction from histology images to date and a stepping stone for future research on spatial transcriptomics.",,2025-05-05,,"['daniela ruiz', 'paula cardenas', 'leonardo manrique', 'daniela vega', 'gabriel mejia', 'pablo arbelaez']"
2505.03007,ntire 2025 challenge on ugc video enhancement: methods and results,cs.cv,"this paper presents an overview of the ntire 2025 challenge on ugc video enhancement. the challenge constructed a set of 150 user-generated content videos without reference ground truth, which suffer from real-world degradations such as noise, blur, faded colors, compression artifacts, etc. the goal of the participants was to develop an algorithm capable of improving the visual quality of such videos. given the widespread use of ugc on short-form video platforms, this task holds substantial practical importance. the evaluation was based on subjective quality assessment in crowdsourcing, obtaining votes from over 8000 assessors. the challenge attracted more than 25 teams submitting solutions, 7 of which passed the final phase with source code verification. the outcomes may provide insights into the state-of-the-art in ugc video enhancement and highlight emerging trends and effective strategies in this evolving research area. all data, including the processed videos and subjective comparison votes and scores, is made publicly available at https://github.com/msu-video-group/ntire25_ugc_video_enhancement.",,2025-05-05,,"['nikolay safonov', 'alexey bryncev', 'andrey moskalenko', 'dmitry kulikov', 'dmitry vatolin', 'radu timofte', 'haibo lei', 'qifan gao', 'qing luo', 'yaqing li', 'jie song', 'shaozhe hao', 'meisong zheng', 'jingyi xu', 'chengbin wu', 'jiahui liu', 'ying chen', 'xin deng', 'mai xu', 'peipei liang', 'jie ma', 'junjie jin', 'yingxue pang', 'fangzhou luo', 'kai chen', 'shijie zhao', 'mingyang wu', 'renjie li', 'yushen zuo', 'shengyun zhong', 'zhengzhong tu']"
2505.03012,gif: generative inspiration for face recognition at scale,cs.cv,"aiming to reduce the computational cost of softmax in massive label space of face recognition (fr) benchmarks, recent studies estimate the output using a subset of identities. although promising, the association between the computation cost and the number of identities in the dataset remains linear only with a reduced ratio. a shared characteristic among available fr methods is the employment of atomic scalar labels during training. consequently, the input to label matching is through a dot product between the feature vector of the input and the softmax centroids. inspired by generative modeling, we present a simple yet effective method that substitutes scalar labels with structured identity code, i.e., a sequence of integers. specifically, we propose a tokenization scheme that transforms atomic scalar labels into structured identity codes. then, we train an fr backbone to predict the code for each input instead of its scalar label. as a result, the associated computational cost becomes logarithmic w.r.t. number of identities. we demonstrate the benefits of the proposed method by conducting experiments. in particular, our method outperforms its competitors by 1.52%, and 0.6% at tar@far$=1e-4$ on ijb-b and ijb-c, respectively, while transforming the association between computational cost and the number of identities from linear to logarithmic. see code at https://github.com/msed-ebrahimi/gif",,2025-05-05,,"['saeed ebrahimi', 'sahar rahimi', 'ali dabouei', 'srinjoy das', 'jeremy m. dawson', 'nasser m. nasrabadi']"
2505.03018,lesion-aware generative artificial intelligence for virtual   contrast-enhanced mammography in breast cancer,cs.cv cs.ai,"contrast-enhanced spectral mammography (cesm) is a dual-energy mammographic technique that improves lesion visibility through the administration of an iodinated contrast agent. it acquires both a low-energy image, comparable to standard mammography, and a high-energy image, which are then combined to produce a dual-energy subtracted image highlighting lesion contrast enhancement. while cesm offers superior diagnostic accuracy compared to standard mammography, its use entails higher radiation exposure and potential side effects associated with the contrast medium. to address these limitations, we propose seg-cyclegan, a generative deep learning framework for virtual contrast enhancement in cesm. the model synthesizes high-fidelity dual-energy subtracted images from low-energy images, leveraging lesion segmentation maps to guide the generative process and improve lesion reconstruction. building upon the standard cyclegan architecture, seg-cyclegan introduces localized loss terms focused on lesion areas, enhancing the synthesis of diagnostically relevant regions. experiments on the cesm@ucbm dataset demonstrate that seg-cyclegan outperforms the baseline in terms of psnr and ssim, while maintaining competitive mse and vif. qualitative evaluations further confirm improved lesion fidelity in the generated images. these results suggest that segmentation-aware generative models offer a viable pathway toward contrast-free cesm alternatives.",,2025-05-05,,"['aurora rofena', 'arianna manchia', 'claudia lucia piccolo', 'bruno beomonte zobel', 'paolo soda', 'valerio guarrasi']"
2505.03037,dual prompting for diverse count-level pet denoising,eess.iv cs.cv physics.med-ph,"the to-be-denoised positron emission tomography (pet) volumes are inherent with diverse count levels, which imposes challenges for a unified model to tackle varied cases. in this work, we resort to the recently flourished prompt learning to achieve generalizable pet denoising with different count levels. specifically, we propose dual prompts to guide the pet denoising in a divide-and-conquer manner, i.e., an explicitly count-level prompt to provide the specific prior information and an implicitly general denoising prompt to encode the essential pet denoising knowledge. then, a novel prompt fusion module is developed to unify the heterogeneous prompts, followed by a prompt-feature interaction module to inject prompts into the features. the prompts are able to dynamically guide the noise-conditioned denoising process. therefore, we are able to efficiently train a unified denoising model for various count levels, and deploy it to different cases with personalized prompts. we evaluated on 1940 low-count pet 3d volumes with uniformly randomly selected 13-22\% fractions of events from 97 $^{18}$f-mk6240 tau pet studies. it shows our dual prompting can largely improve the performance with informed count-level and outperform the count-conditional model.",,2025-05-05,,"['xiaofeng liu', 'yongsong huang', 'thibault marin', 'samira vafay eslahi', 'tiss amal', 'yanis chemli', 'keith johnson', 'georges el fakhri', 'jinsong ouyang']"
2505.03039,an explainable anomaly detection framework for monitoring depression and   anxiety using consumer wearable devices,cs.cv stat.ap,"continuous monitoring of behavior and physiology via wearable devices offers a novel, objective method for the early detection of worsening depression and anxiety. in this study, we present an explainable anomaly detection framework that identifies clinically meaningful increases in symptom severity using consumer-grade wearable data. leveraging data from 2,023 participants with defined healthy baselines, our lstm autoencoder model learned normal health patterns of sleep duration, step count, and resting heart rate. anomalies were flagged when self-reported depression or anxiety scores increased by >=5 points (a threshold considered clinically significant). the model achieved an adjusted f1-score of 0.80 (precision = 0.73, recall = 0.88) in detecting 393 symptom-worsening episodes across 341 participants, with higher performance observed for episodes involving concurrent depression and anxiety escalation (f1 = 0.84) and for more pronounced symptom changes (>=10-point increases, f1 = 0.85). model interpretability was supported by shap-based analysis, which identified resting heart rate as the most influential feature in 71.4 percentage of detected anomalies, followed by physical activity and sleep. together, our findings highlight the potential of explainable anomaly detection to enable personalized, scalable, and proactive mental health monitoring in real-world settings.",,2025-05-05,,"['yuezhou zhang', 'amos a. folarin', 'callum stewart', 'heet sankesara', 'yatharth ranjan', 'pauline conde', 'akash roy choudhury', 'shaoxiong sun', 'zulqarnain rashid', 'richard j. b. dobson']"
2505.03046,sim2real transfer for vision-based grasp verification,cs.ro cs.cv,"the verification of successful grasps is a crucial aspect of robot manipulation, particularly when handling deformable objects. traditional methods relying on force and tactile sensors often struggle with deformable and non-rigid objects. in this work, we present a vision-based approach for grasp verification to determine whether the robotic gripper has successfully grasped an object. our method employs a two-stage architecture; first yolo-based object detection model to detect and locate the robot's gripper and then a resnet-based classifier determines the presence of an object. to address the limitations of real-world data capture, we introduce hsr-graspsynth, a synthetic dataset designed to simulate diverse grasping scenarios. furthermore, we explore the use of visual question answering capabilities as a zero-shot baseline to which we compare our model. experimental results demonstrate that our approach achieves high accuracy in real-world environments, with potential for integration into grasping pipelines. code and datasets are publicly available at https://github.com/pauamargant/hsr-graspsynth .",,2025-05-05,,"['pau amargant', 'peter hönig', 'markus vincze']"
